customer_id,age,gender,monthly_spend,membership_years,region,churn
CUST08031,32,Female,292.74,4,South,1
CUST08032,29,Female,$,2,North,1
CUST08033,,Female,386.77,,East,1
CUST08034,62,Male,-,9,East,0
CUST08035,55,Male,$,13,North,1
CUST08036,32,F,63.18,3,West,0
CUST08037,,Female,252.35,7,East,1
CUST08038,58,,225.99,7,n,0
CUST08039,thirty-five,Male,488.16,8,West,0
CUST08040,39,Female,$,3,East,0
CUST08041,49,Male,126.37,12,North,0
CUST08042,55,,66.87,99,East,1
CUST08043,thirty-five,Female,337.34,2,South,1
CUST08044,36,Female,183.12,3,South,0
CUST08045,21,Male,387.18,6,East,0
CUST08046,43,Male,101.43,12,South,0
CUST08047,31,Female,304.91,9,North,1
CUST08048,19,Male,418.73,,SOUTH,1
CUST08049,27,Female,263.91,11,North,1
CUST08050,43,Female,231.23,14,East,1
CUST08051,68,Male,331.81,6,North,1
CUST08052,69,Male,,1,West,1
CUST08053,26,,473.64,7,,1
CUST08054,Twenty,unknown,,0,South,1
CUST08055,N/A,Female,413.23,8,North,0
CUST08056,26,Female,152.39,11,West,0
CUST08057,Twenty,Male,,4,West,0
CUST08058,63,Male,311.62,10,South,1
CUST08059,54,Male,151.14,6,South,0
CUST08060,18,Female,411.92,99,West,0
CUST08061,34,Male,333.10,13,East,1
CUST08062,20,Male,267.27,10,South,0
CUST08063,55,Male,183.43,0,North,0
CUST08064,,F,171.25,1,North,1
CUST08065,32,Female,234.65,9,North,1
CUST08066,68,Female,264.48,12,West,0
CUST08067,60,Female,434.57,10,,0
CUST08068,18,Female,494.59,,,1
CUST08069,45,Male,,0,South,0
CUST08070,60,Female,88.93,-1,East,1
CUST08071,65,Male,345.48,-1,East,0
CUST08072,49,unknown,159.55,4,South,1
CUST08073,32,Male,467.27,3,n,1
CUST08074,20,Female,495.83,,South,0
CUST08075,47,Female,487.50,1,North,0
CUST08076,19,Male,499.29,7,East,0
CUST08077,36,Female,392.93,unknown,North,0
CUST08078,64,Female,395.38,3,North,0
CUST08079,52,other,72.56,-1,West,1
CUST08080,30,Male,406.21,8,South,1
CUST08081,52,unknown,140.53,12,South,1
CUST08082,58,Male,290.13,4,West,0
CUST08083,44,other,172.81,13,East,1
CUST08084,39,Female,234.43,None,East,1
CUST08085,thirty-five,Female,138.79,6,South,0
CUST08086,34,Female,433.73,7,South,0
CUST08087,47,Male,abc,13,West,0
CUST08088,N/A,Female,245.88,3,n,0
CUST08089,,,259.08,7,West,0
CUST08090,59,Female,489.12,12,South,0
CUST08091,38,Female,$,99,North,0
CUST08092,thirty-five,F,240.66,,West,1
CUST08093,N/A,M,425.86,5,West,0
CUST08094,38,M,249.41,14,North,0
CUST08095,68,Female,492.15,7,South,1
CUST08096,38,Female,66.89,None,West,1
CUST08097,45,Male,286.33,14,?,0
CUST08098,N/A,Female,469.60,3,East,0
CUST08099,48,Male,$,6,,0
CUST08100,61,Male,95.83,None,,0
CUST08101,28,Male,475.73,10,North,0
CUST08102,thirty-five,F,136.64,99,South,0
CUST08103,50,Female,283.52,13,East,1
CUST08104,,Male,88.96,9,,1
CUST08105,25,Female,476.40,6,South,0
CUST08106,50,Male,443.10,9,North,0
CUST08107,41,Male,148.97,-1,South,0
CUST08108,41,Male,262.30,,North,1
CUST08109,53,Female,94.89,8,,1
CUST08110,29,Male,$,None,East,0
CUST08111,38,Female,147.51,0,South,1
CUST08112,thirty-five,Female,,12,South,0
CUST08113,21,Male,444.90,8,West,0
CUST08114,57,Male,306.58,5,East,1
CUST08115,,unknown,114.25,4,East,1
CUST08116,53,Female,341.94,1,South,1
CUST08117,53,Male,262.37,unknown,East,0
CUST08118,,Male,307.39,8,North,1
CUST08119,34,Male,194.66,1,West,1
CUST08120,55,Female,-,unknown,East,0
CUST08121,69,Female,287.66,1,West,1
CUST08122,46,Male,487.42,8,North,1
CUST08123,21,Male,385.43,1,West,0
CUST08124,60,M,176.60,7,North,1
CUST08125,29,Male,280.67,14,North,0
CUST08126,34,Male,108.04,,East,1
CUST08127,66,Male,198.29,5,South,1
CUST08128,55,Female,187.59,4,South,1
CUST08129,21,Female,65.03,99,SOUTH,0
CUST08130,27,,missing,7,West,0
CUST08131,thirty-five,Male,290.80,11,North,0
CUST08132,45,Male,175.97,10,,1
CUST08133,63,Female,478.17,13,North,0
CUST08134,55,M,185.41,10,South,1
CUST08135,thirty-five,Male,398.69,14,West,0
CUST08136,34,Female,441.52,14,West,0
CUST08137,57,Male,270.71,,East,0
CUST08138,24,Female,235.74,7,n,1
CUST08139,60,Female,384.68,,North,1
CUST08140,36,Female,315.38,7,West,1
CUST08141,thirty-five,Female,301.73,0,West,1
CUST08142,,Female,491.64,,SOUTH,0
CUST08143,42,Male,431.46,8,West,1
CUST08144,24,Male,498.58,unknown,North,1
CUST08145,60,,337.07,None,North,1
CUST08146,45,Male,218.27,10,West,1
CUST08147,61,Female,180.23,99,,0
CUST08148,50,Male,236.63,8,?,1
CUST08149,67,Male,476.92,11,South,0
CUST08150,51,unknown,493.70,5,North,1
CUST08151,66,Male,-,9,West,1
CUST08152,67,Male,None,2,South,0
CUST08153,24,Female,64.50,None,North,1
CUST08154,63,Male,$,7,South,0
CUST08155,59,Male,274.09,-1,South,0
CUST08156,27,Male,-,99,North,0
CUST08157,44,Female,104.17,4,South,0
CUST08158,44,Male,436.11,99,South,0
CUST08159,38,,302.97,6,West,0
CUST08160,26,Female,477.00,11,East,0
CUST08161,N/A,other,164.16,14,north ,0
CUST08162,,Male,293.46,1,North,0
CUST08163,,Male,129.67,,East,1
CUST08164,40,Male,missing,0,North,0
CUST08165,27,Male,452.00,10,North,1
CUST08166,21,Male,-,14,,1
CUST08167,,unknown,98.67,5,South,1
CUST08168,53,Male,missing,unknown,West,1
CUST08169,57,,465.00,13,East,0
CUST08170,20,Male,338.44,11,South,1
CUST08171,31,Female,$,13,West,0
CUST08172,,F,abc,8,South,0
CUST08173,41,Male,299.38,2,West,0
CUST08174,54,Female,433.83,2,West,1
CUST08175,33,Male,164.06,6,West,1
CUST08176,36,M,272.36,,West,0
CUST08177,34,Female,-,unknown,SOUTH,0
CUST08178,26,Female,None,8,South,0
CUST08179,56,F,479.59,11,East,0
CUST08180,thirty-five,Male,389.54,99,South,0
CUST08181,46,Male,437.55,11,North,1
CUST08182,22,Female,240.51,,North,0
CUST08183,29,F,$,9,North,0
CUST08184,Twenty,Male,140.38,unknown,North,1
CUST08185,N/A,M,abc,12,eest,0
CUST08186,,Male,291.38,1,South,0
CUST08187,,Male,221.50,unknown,SOUTH,1
CUST08188,65,Male,$,11,East,1
CUST08189,30,Male,,None,,1
CUST08190,43,,288.52,unknown,West,0
CUST08191,thirty-five,Male,132.41,14,North,0
CUST08192,37,Female,355.33,-1,South,1
CUST08193,30,Male,107.23,12,South,0
CUST08194,24,Female,189.97,10,,0
CUST08195,53,Female,190.40,6,SOUTH,0
CUST08196,51,Male,314.80,11,South,0
CUST08197,39,Female,325.90,,East,1
CUST08198,53,Female,96.73,11,South,0
CUST08199,38,Female,288.89,11,West,1
CUST08200,57,Female,318.63,13,East,0
CUST08201,53,Male,495.44,9,East,1
CUST08202,60,Female,143.55,8,East,1
CUST08203,thirty-five,unknown,270.71,12,North,1
CUST08204,N/A,Male,213.41,,?,0
CUST08205,60,unknown,220.71,unknown,South,0
CUST08206,58,Male,495.71,7,north ,1
CUST08207,,Male,92.00,0,North,1
CUST08208,45,other,None,4,?,1
CUST08209,,other,61.10,5,North,1
CUST08210,35,F,268.52,,West,0
CUST08211,57,Female,194.83,8,East,1
CUST08212,21,Male,-,13,South,1
CUST08213,49,,387.51,-1,South,0
CUST08214,42,Male,299.76,9,East,1
CUST08215,38,Female,abc,7,West,0
CUST08216,63,Female,451.91,9,north ,0
CUST08217,47,Male,230.74,1,North,0
CUST08218,34,unknown,438.57,8,?,1
CUST08219,59,unknown,411.15,0,West,1
CUST08220,40,Male,224.30,6,,1
CUST08221,19,Female,108.08,12,North,0
CUST08222,39,,491.72,1,South,1
CUST08223,25,Male,213.63,11,West,1
CUST08224,28,M,463.91,12,North,0
CUST08225,66,Female,293.85,2,n,0
CUST08226,48,Male,98.12,unknown,East,0
CUST08227,47,Female,382.61,3,South,1
CUST08228,25,Female,252.76,10,West,1
CUST08229,18,Female,480.70,,North,0
CUST08230,30,Male,198.91,0,East,0
CUST08231,40,Male,-,12,South,1
CUST08232,20,Male,277.69,2,West,1
CUST08233,43,other,56.94,13,North,0
CUST08234,42,M,53.65,99,North,1
CUST08235,62,Female,abc,1,South,0
CUST08236,60,Female,209.95,4,West,0
CUST08237,N/A,Female,154.31,12,East,0
CUST08238,57,,181.13,10,West,1
CUST08239,21,Female,-,9,SOUTH,0
CUST08240,25,Male,64.98,8,North,1
CUST08241,32,Female,129.24,11,North,0
CUST08242,50,Male,246.42,5,West,1
CUST08243,51,Male,233.09,1,?,0
CUST08244,41,Female,440.64,11,South,0
CUST08245,,Male,462.69,9,East,1
CUST08246,27,Male,90.02,4,North,1
CUST08247,22,Female,485.44,9,West,0
CUST08248,46,Female,109.95,14,n,0
CUST08249,18,Female,484.68,14,?,1
CUST08250,44,Male,None,7,North,0
CUST08251,50,other,,1,North,1
CUST08252,thirty-five,Male,None,99,East,1
CUST08253,26,Male,abc,7,West,1
CUST08254,61,Male,237.67,14,East,0
CUST08255,54,Female,287.07,11,eest,1
CUST08256,28,Female,abc,12,North,1
CUST08257,49,Female,138.12,,South,1
CUST08258,Twenty,Female,$,10,East,1
CUST08259,42,Male,202.27,99,North,1
CUST08260,18,,217.76,13,North,1
CUST08261,62,Male,362.96,14,South,1
CUST08262,58,Male,339.89,11,East,0
CUST08263,30,M,151.14,14,North,1
CUST08264,thirty-five,Female,207.44,unknown,North,0
CUST08265,59,Male,479.59,5,North,0
CUST08266,Twenty,F,402.19,-1,West,0
CUST08267,69,other,280.19,1,West,0
CUST08268,55,Male,$,12,East,1
CUST08269,22,Male,130.28,14,South,1
CUST08270,23,M,380.03,2,East,0
CUST08271,20,Female,83.72,9,East,0
CUST08272,26,Male,73.72,4,,0
CUST08273,21,Female,398.14,12,North,1
CUST08274,66,Female,63.98,3,South,0
CUST08275,N/A,,abc,4,?,1
CUST08276,,Male,333.69,5,North,1
CUST08277,47,Female,None,10,West,0
CUST08278,53,Male,,14,South,0
CUST08279,thirty-five,Male,487.05,3,South,0
CUST08280,N/A,Male,282.72,6,North,0
CUST08281,48,M,abc,11,South,1
CUST08282,66,,abc,0,North,1
CUST08283,50,Female,455.17,1,South,1
CUST08284,38,Male,242.34,5,West,0
CUST08285,34,Male,123.31,,West,0
CUST08286,46,Male,308.50,7,South,0
CUST08287,35,Male,77.72,11,South,0
CUST08288,67,Female,362.93,2,East,0
CUST08289,,F,missing,6,South,0
CUST08290,42,Male,358.00,14,North,0
CUST08291,42,Male,205.03,7,East,0
CUST08292,43,Female,461.39,12,East,0
CUST08293,Twenty,Female,,14,South,0
CUST08294,Twenty,Female,54.26,3,East,1
CUST08295,33,Male,392.45,2,South,0
CUST08296,37,Female,60.39,0,West,1
CUST08297,32,Female,497.30,12,East,0
CUST08298,35,Male,,,North,0
CUST08299,34,unknown,missing,13,South,1
CUST08300,55,Female,351.82,12,North,0
CUST08301,N/A,Male,140.53,3,West,0
CUST08302,Twenty,Female,293.74,14,SOUTH,0
CUST08303,69,Female,-,10,North,0
CUST08304,58,Male,143.55,5,South,0
CUST08305,52,unknown,332.68,12,East,0
CUST08306,65,unknown,233.62,3,East,0
CUST08307,57,Female,248.57,13,East,0
CUST08308,58,,-,7,,0
CUST08309,53,Female,403.00,10,West,1
CUST08310,25,Male,263.45,4,South,0
CUST08311,56,,73.42,5,East,0
CUST08312,Twenty,,abc,9,north ,0
CUST08313,18,Male,59.52,9,South,0
CUST08314,69,,399.38,None,East,0
CUST08315,55,Male,196.63,4,West,1
CUST08316,36,M,496.77,0,,1
CUST08317,25,Female,401.67,6,,0
CUST08318,65,unknown,137.17,99,South,1
CUST08319,,Female,58.30,unknown,East,0
CUST08320,54,Female,222.78,10,West,0
CUST08321,46,Male,262.40,5,East,0
CUST08322,25,Female,180.49,6,East,0
CUST08323,34,Female,abc,99,South,1
CUST08324,30,Male,101.28,5,East,0
CUST08325,,Male,172.70,,East,0
CUST08326,31,Female,,12,eest,0
CUST08327,Twenty,Male,277.61,14,East,1
CUST08328,45,Female,271.96,14,?,0
CUST08329,26,Female,342.76,14,East,1
CUST08330,,Female,239.24,3,South,0
CUST08331,22,Male,360.53,0,,0
CUST08332,26,Male,251.66,10,South,0
CUST08333,59,Male,309.66,12,n,1
CUST08334,59,Male,94.49,7,eest,1
CUST08335,50,M,372.05,11,South,1
CUST08336,48,Male,88.76,-1,South,1
CUST08337,N/A,Female,433.17,99,West,1
CUST08338,31,Male,302.52,None,East,1
CUST08339,,unknown,494.11,,East,0
CUST08340,67,Female,abc,10,West,0
CUST08341,25,Female,475.60,,East,1
CUST08342,26,Female,222.62,9,East,0
CUST08343,N/A,Male,401.23,5,North,1
CUST08344,36,Male,425.99,8,North,0
CUST08345,,Female,142.77,None,East,1
CUST08346,,Male,abc,4,North,0
CUST08347,61,Male,417.30,6,South,0
CUST08348,19,Female,105.23,5,South,0
CUST08349,18,F,None,12,West,0
CUST08350,66,Female,217.16,7,East,1
CUST08351,69,F,None,12,West,1
CUST08352,Twenty,,64.45,99,eest,0
CUST08353,56,Female,479.11,5,South,1
CUST08354,,unknown,$,1,West,0
CUST08355,,Female,66.90,1,North,0
CUST08356,50,Female,231.69,unknown,eest,1
CUST08357,46,Male,298.74,8,West,1
CUST08358,64,,465.84,1,West,0
CUST08359,36,Male,72.66,9,East,0
CUST08360,21,F,181.07,9,West,1
CUST08361,31,Female,358.99,11,,1
CUST08362,,Male,468.83,8,West,1
CUST08363,62,unknown,92.08,12,East,1
CUST08364,59,Male,394.60,None,East,1
CUST08365,,Male,235.29,14,East,1
CUST08366,46,Male,70.15,None,West,0
CUST08367,,Female,$,11,North,1
CUST08368,41,Female,252.91,14,north ,1
CUST08369,61,Female,105.77,11,North,0
CUST08370,61,Female,247.78,,West,0
CUST08371,40,Female,missing,,West,0
CUST08372,39,Female,99.51,5,West,1
CUST08373,22,F,None,7,,1
CUST08374,45,Male,196.98,1,West,1
CUST08375,57,Female,368.90,None,South,1
CUST08376,29,Male,333.85,,South,0
CUST08377,Twenty,Female,64.34,,North,1
CUST08378,42,Female,108.70,,?,0
CUST08379,,other,362.90,12,?,1
CUST08380,29,Male,85.25,3,East,0
CUST08381,23,Female,69.05,-1,North,0
CUST08382,38,Female,55.04,3,South,1
CUST08383,,Female,275.63,,East,0
CUST08384,thirty-five,other,113.73,6,South,1
CUST08385,67,unknown,73.48,10,West,1
CUST08386,62,Male,325.78,,East,0
CUST08387,Twenty,unknown,459.31,11,West,0
CUST08388,Twenty,F,missing,None,North,0
CUST08389,29,Male,337.43,11,West,0
CUST08390,Twenty,Female,480.47,6,North,1
CUST08391,39,Female,397.47,3,eest,1
CUST08392,66,Female,173.38,0,,1
CUST08393,30,Male,372.56,10,West,0
CUST08394,62,,253.98,None,East,1
CUST08395,56,Male,298.26,1,West,1
CUST08396,58,Female,251.84,6,East,0
CUST08397,49,Male,436.75,11,North,0
CUST08398,24,Male,454.20,,North,0
CUST08399,42,Male,319.63,0,North,0
CUST08400,51,Female,$,7,East,1
CUST08401,,Male,abc,7,North,1
CUST08402,N/A,Female,134.62,0,West,0
CUST08403,59,Male,127.10,5,West,0
CUST08404,43,Male,395.02,unknown,West,0
CUST08405,60,Male,461.22,3,East,0
CUST08406,55,Female,None,14,South,1
CUST08407,N/A,unknown,85.95,0,East,0
CUST08408,55,Female,474.04,10,South,1
CUST08409,56,Male,345.60,13,,0
CUST08410,61,Male,195.61,13,West,1
CUST08411,N/A,Male,368.92,11,,0
CUST08412,58,Male,abc,7,East,1
CUST08413,28,Male,475.53,99,West,1
CUST08414,60,unknown,-,6,n,0
CUST08415,39,Female,171.41,99,North,1
CUST08416,35,Female,73.07,9,North,0
CUST08417,21,Male,311.51,5,South,0
CUST08418,,Female,108.65,2,South,1
CUST08419,29,Female,$,11,north ,1
CUST08420,65,Male,249.64,0,East,0
CUST08421,46,Male,abc,2,South,0
CUST08422,24,,53.19,1,East,0
CUST08423,36,Female,50.18,5,North,0
CUST08424,24,Male,281.45,4,,1
CUST08425,62,Male,None,-1,North,0
CUST08426,25,Female,220.11,12,SOUTH,1
CUST08427,28,Female,abc,4,East,0
CUST08428,thirty-five,Male,384.70,2,North,0
CUST08429,44,Female,183.56,1,n,1
CUST08430,18,F,362.46,1,,1
CUST08431,18,Female,59.01,12,North,1
CUST08432,26,Female,444.39,8,North,1
CUST08433,20,Female,430.84,11,,0
CUST08434,35,Female,322.84,3,eest,1
CUST08435,63,Male,,14,,1
CUST08436,thirty-five,Male,110.08,10,,0
CUST08437,thirty-five,other,107.53,6,West,1
CUST08438,61,Male,378.06,13,North,1
CUST08439,25,,169.69,13,North,0
CUST08440,55,Female,58.34,unknown,East,0
CUST08441,68,Male,$,3,?,0
CUST08442,61,other,289.56,99,South,0
CUST08443,40,Male,99.32,5,North,1
CUST08444,43,Male,251.66,9,SOUTH,0
CUST08445,33,Female,133.23,7,North,1
CUST08446,41,,304.85,1,East,0
CUST08447,35,Male,402.23,12,East,1
CUST08448,47,M,362.73,12,North,1
CUST08449,46,Male,126.45,1,North,0
CUST08450,,Female,84.38,10,North,0
CUST08451,39,Female,146.96,10,North,0
CUST08452,52,Male,131.19,-1,East,1
CUST08453,44,Female,missing,1,South,0
CUST08454,29,Male,336.45,-1,n,0
CUST08455,67,Male,268.13,5,East,1
CUST08456,Twenty,Male,89.84,13,South,0
CUST08457,37,Female,194.25,unknown,East,0
CUST08458,Twenty,Female,422.09,5,East,1
CUST08459,20,Male,59.96,99,SOUTH,0
CUST08460,67,Female,300.97,9,,0
CUST08461,Twenty,M,379.00,-1,South,0
CUST08462,52,Female,158.20,2,North,0
CUST08463,63,,104.52,12,East,1
CUST08464,,Female,303.72,3,East,1
CUST08465,51,Male,missing,11,North,1
CUST08466,63,Male,90.76,11,North,1
CUST08467,47,Male,,7,East,0
CUST08468,N/A,,81.27,1,North,0
CUST08469,50,Female,205.20,1,East,1
CUST08470,67,other,446.54,7,South,0
CUST08471,30,Male,,10,South,0
CUST08472,35,Female,443.41,2,South,0
CUST08473,64,Female,491.72,1,South,0
CUST08474,61,Female,452.71,14,West,1
CUST08475,47,Male,151.20,5,West,0
CUST08476,44,F,228.73,1,East,1
CUST08477,N/A,Male,233.90,2,East,1
CUST08478,43,Female,140.28,4,North,0
CUST08479,48,Female,284.82,7,,0
CUST08480,,Female,242.11,10,West,0
CUST08481,Twenty,Male,280.53,unknown,South,1
CUST08482,N/A,Female,113.22,14,West,0
CUST08483,47,Male,493.69,99,North,0
CUST08484,34,Female,410.31,12,North,1
CUST08485,62,Female,451.45,4,South,0
CUST08486,36,Female,430.75,3,South,0
CUST08487,22,other,-,0,West,1
CUST08488,27,Female,247.75,14,East,0
CUST08489,28,unknown,241.02,unknown,South,1
CUST08490,30,,449.52,8,West,1
CUST08491,26,Male,113.35,,South,1
CUST08492,21,Male,275.31,7,North,0
CUST08493,62,Male,$,1,North,0
CUST08494,,Male,178.11,9,South,0
CUST08495,,F,450.43,4,north ,0
CUST08496,50,Male,409.07,12,East,1
CUST08497,thirty-five,Female,195.15,3,West,0
CUST08498,69,Male,478.91,7,n,0
CUST08499,Twenty,Female,155.93,11,North,0
CUST08500,thirty-five,Male,130.63,,East,1
CUST08501,29,Female,274.83,99,South,0
CUST08502,,Female,452.78,11,North,0
CUST08503,Twenty,Female,53.49,unknown,North,0
CUST08504,thirty-five,Female,199.36,0,West,1
CUST08505,,Male,145.78,,South,1
CUST08506,63,M,146.76,4,,0
CUST08507,24,Male,392.37,2,West,0
CUST08508,19,,127.10,8,SOUTH,0
CUST08509,52,Female,437.80,0,West,1
CUST08510,52,Female,441.56,10,South,0
CUST08511,29,Female,420.39,11,North,0
CUST08512,39,Male,296.43,13,West,0
CUST08513,49,,73.84,99,North,1
CUST08514,66,Male,477.78,12,North,1
CUST08515,45,other,68.89,1,West,0
CUST08516,,M,287.66,12,South,1
CUST08517,20,M,$,1,north ,1
CUST08518,31,Female,$,7,SOUTH,1
CUST08519,49,Male,263.45,4,East,0
CUST08520,45,unknown,abc,2,north ,1
CUST08521,64,Male,338.96,13,East,1
CUST08522,29,Male,abc,5,East,0
CUST08523,22,Female,374.73,-1,north ,1
CUST08524,35,Male,97.61,4,South,1
CUST08525,19,Male,75.13,7,South,0
CUST08526,63,Male,359.88,-1,North,1
CUST08527,20,,missing,99,East,0
CUST08528,Twenty,Male,345.11,4,West,0
CUST08529,52,Male,438.36,4,eest,1
CUST08530,35,Male,-,,n,1
CUST08531,47,Male,143.52,10,North,0
CUST08532,,Male,382.91,,eest,0
CUST08533,N/A,Female,347.86,12,South,1
CUST08534,24,Female,119.95,-1,East,0
CUST08535,63,F,476.96,None,East,1
CUST08536,31,Female,236.33,7,East,0
CUST08537,66,Male,461.45,14,South,0
CUST08538,46,Female,-,7,West,0
CUST08539,30,Male,416.39,13,north ,0
CUST08540,41,Female,180.72,unknown,North,0
CUST08541,66,Male,281.47,4,North,1
CUST08542,thirty-five,F,224.53,12,West,1
CUST08543,thirty-five,Female,258.97,8,East,1
CUST08544,39,Female,247.75,4,South,0
CUST08545,27,Female,417.86,8,?,0
CUST08546,48,Female,321.26,,South,0
CUST08547,57,Male,269.40,3,,1
CUST08548,43,Female,474.88,,,1
CUST08549,59,Male,None,9,SOUTH,0
CUST08550,50,Female,162.76,2,East,1
CUST08551,47,Female,125.88,8,eest,0
CUST08552,23,Male,-,-1,North,1
CUST08553,58,Male,None,99,North,1
CUST08554,22,Female,436.51,unknown,North,0
CUST08555,54,unknown,246.67,14,East,0
CUST08556,25,Female,103.07,9,West,0
CUST08557,68,Male,156.88,6,West,0
CUST08558,40,unknown,244.56,6,n,1
CUST08559,21,Male,-,0,SOUTH,1
CUST08560,25,Male,439.01,10,n,1
CUST08561,24,Female,385.59,-1,West,0
CUST08562,N/A,Male,210.06,7,West,0
CUST08563,51,F,344.23,,East,1
CUST08564,,F,missing,12,East,1
CUST08565,20,Male,110.98,,North,0
CUST08566,66,Female,418.34,99,North,1
CUST08567,67,Female,169.38,5,East,1
CUST08568,45,Female,abc,8,East,1
CUST08569,67,Female,471.35,8,South,1
CUST08570,23,Male,108.79,6,East,0
CUST08571,thirty-five,Female,195.77,11,South,0
CUST08572,18,Female,,10,north ,1
CUST08573,64,M,204.54,1,East,1
CUST08574,20,Female,152.63,13,West,0
CUST08575,59,Male,162.48,None,East,1
CUST08576,,,352.52,9,North,0
CUST08577,38,,238.02,7,South,1
CUST08578,51,,252.11,13,East,0
CUST08579,24,Female,None,0,South,1
CUST08580,32,Male,391.16,13,East,1
CUST08581,47,M,196.51,2,North,1
CUST08582,18,Male,326.34,None,,1
CUST08583,N/A,Female,442.49,-1,North,0
CUST08584,23,Female,$,6,North,0
CUST08585,69,Male,141.02,4,West,0
CUST08586,18,Male,230.86,13,South,0
CUST08587,60,Male,420.71,5,West,0
CUST08588,41,Male,209.95,5,West,0
CUST08589,51,Male,160.53,2,South,0
CUST08590,38,Male,108.65,5,East,1
CUST08591,36,Female,350.04,12,South,1
CUST08592,59,Male,468.66,0,South,0
CUST08593,,Female,406.41,10,South,0
CUST08594,51,Female,None,7,East,0
CUST08595,30,Female,330.13,,South,1
CUST08596,54,Female,148.73,6,North,0
CUST08597,,Male,252.35,2,North,0
CUST08598,59,Female,103.89,11,West,1
CUST08599,63,Male,433.56,13,North,0
CUST08600,Twenty,Female,218.01,13,East,0
CUST08601,Twenty,Male,438.07,10,South,1
CUST08602,54,Female,318.53,5,West,1
CUST08603,49,Male,$,unknown,East,0
CUST08604,18,Female,150.19,1,north ,1
CUST08605,30,Male,-,4,eest,0
CUST08606,55,Female,491.64,3,East,1
CUST08607,thirty-five,Male,259.11,7,South,1
CUST08608,42,Female,177.20,8,East,0
CUST08609,67,Male,314.94,,?,0
CUST08610,39,,69.28,9,?,1
CUST08611,56,Male,,1,,1
CUST08612,19,Male,273.28,9,West,0
CUST08613,53,Male,236.68,9,East,1
CUST08614,37,Male,455.67,1,South,1
CUST08615,22,Male,,9,North,0
